,year,state_id,energy_source,generation_megawatthours,energy_type
32442,2009,NC,Nuclear,40847711,Green Energy
32444,2009,NC,Other Biomass,131491,Conventional
32445,2009,NC,Other Gases,0,Conventional
32446,2009,NC,Petroleum,296859,Conventional
32447,2009,NC,Pumped Storage,43077,Green Energy
32448,2009,NC,Solar Thermal and Photovoltaic,4563,Green Energy
32449,2009,NC,Wood and Wood Derived Fuels,1757350,Conventional
32487,2009,ND,Coal,29606966,Conventional
32488,2009,ND,Hydroelectric Conventional,1475251,Green Energy
32489,2009,ND,Natural Gas,16606,Conventional
32491,2009,ND,Other Biomass,11572,Conventional
32492,2009,ND,Other Gases,43526,Conventional
32493,2009,ND,Petroleum,45016,Conventional
32494,2009,ND,Wind,2997530,Green Energy
32513,2009,NE,Coal,23349780,Conventional
32514,2009,NE,Hydroelectric Conventional,433690,Green Energy
32515,2009,NE,Natural Gas,311581,Conventional
32516,2009,NE,Nuclear,9435142,Green Energy
32517,2009,NE,Other Biomass,66195,Conventional
32518,2009,NE,Petroleum,22869,Conventional
32519,2009,NE,Wind,382634,Green Energy
32539,2009,NH,Coal,2885668,Conventional
32540,2009,NH,Hydroelectric Conventional,1680492,Green Energy
32541,2009,NH,Natural Gas,5342357,Conventional
32542,2009,NH,Nuclear,8816673,Green Energy
32544,2009,NH,Other Biomass,151278,Conventional
32545,2009,NH,Petroleum,183081,Conventional
32546,2009,NH,Wind,62477,Green Energy
32547,2009,NH,Wood and Wood Derived Fuels,984181,Conventional
32571,2009,NJ,Coal,5099868,Conventional
32572,2009,NJ,Hydroelectric Conventional,32081,Green Energy
32573,2009,NJ,Natural Gas,20624990,Conventional
32574,2009,NJ,Nuclear,34327954,Green Energy
32576,2009,NJ,Other Biomass,928206,Conventional
32577,2009,NJ,Other Gases,169730,Conventional
32578,2009,NJ,Petroleum,278191,Conventional
32579,2009,NJ,Pumped Storage,-201714,Green Energy
32580,2009,NJ,Solar Thermal and Photovoltaic,10707,Green Energy
32581,2009,NJ,Wind,20918,Green Energy
32613,2009,NM,Coal,29117308,Conventional
32614,2009,NM,Hydroelectric Conventional,270963,Green Energy
32615,2009,NM,Natural Gas,8661073,Conventional
32616,2009,NM,Other Biomass,33664,Conventional
32617,2009,NM,Petroleum,44613,Conventional
32618,2009,NM,Wind,1546718,Green Energy
32637,2009,NV,Coal,7539936,Conventional
32638,2009,NV,Geothermal,1633213,Green Energy
32639,2009,NV,Hydroelectric Conventional,2460595,Green Energy
32640,2009,NV,Natural Gas,25877621,Conventional
32641,2009,NV,Other Gases,2385,Conventional
32642,2009,NV,Petroleum,16184,Conventional
32643,2009,NV,Solar Thermal and Photovoltaic,174309,Green Energy
32644,2009,NV,Wood and Wood Derived Fuels,890,Conventional
32668,2009,NY,Coal,12758873,Conventional
32669,2009,NY,Hydroelectric Conventional,27615106,Green Energy
32670,2009,NY,Natural Gas,41779597,Conventional
32671,2009,NY,Nuclear,43484614,Green Energy
32673,2009,NY,Other Biomass,1664816,Conventional
32674,2009,NY,Petroleum,2648306,Conventional
32675,2009,NY,Pumped Storage,-480387,Green Energy
32676,2009,NY,Wind,2266339,Green Energy
32677,2009,NY,Wood and Wood Derived Fuels,535853,Conventional
32715,2009,OH,Coal,113711997,Conventional
32716,2009,OH,Hydroelectric Conventional,527746,Green Energy
32717,2009,OH,Natural Gas,4650456,Conventional
32718,2009,OH,Nuclear,15206084,Green Energy
32720,2009,OH,Other Biomass,209611,Conventional
32721,2009,OH,Other Gases,37477,Conventional
32722,2009,OH,Petroleum,1311743,Conventional
32723,2009,OH,Wind,14114,Green Energy
32724,2009,OH,Wood and Wood Derived Fuels,409685,Conventional
32755,2009,OK,Coal,34059107,Conventional
32756,2009,OK,Hydroelectric Conventional,3552573,Green Energy
32757,2009,OK,Natural Gas,34631299,Conventional
32759,2009,OK,Other Biomass,163010,Conventional
32760,2009,OK,Other Gases,0,Conventional
32761,2009,OK,Petroleum,9463,Conventional
32762,2009,OK,Pumped Storage,-116831,Green Energy
32763,2009,OK,Wind,2698199,Green Energy
32764,2009,OK,Wood and Wood Derived Fuels,68064,Conventional
32791,2009,OR,Coal,3196902,Conventional
32792,2009,OR,Hydroelectric Conventional,33033513,Green Energy
32793,2009,OR,Natural Gas,16133451,Conventional
32795,2009,OR,Other Biomass,128332,Conventional
32796,2009,OR,Petroleum,7955,Conventional
32797,2009,OR,Wind,3469714,Green Energy
32798,2009,OR,Wood and Wood Derived Fuels,674381,Conventional
32826,2009,PA,Coal,105474534,Conventional
32827,2009,PA,Hydroelectric Conventional,2682866,Green Energy
32828,2009,PA,Natural Gas,29214955,Conventional
32829,2009,PA,Nuclear,77327686,Green Energy
32831,2009,PA,Other Biomass,1579336,Conventional
32832,2009,PA,Other Gases,442504,Conventional
32833,2009,PA,Petroleum,915087,Conventional
32834,2009,PA,Pumped Storage,-730511,Green Energy
32835,2009,PA,Solar Thermal and Photovoltaic,3562,Green Energy
32836,2009,PA,Wind,1074788,Green Energy
32837,2009,PA,Wood and Wood Derived Fuels,694242,Conventional
32878,2009,RI,Hydroelectric Conventional,4736,Green Energy
32879,2009,RI,Natural Gas,7530358,Conventional
32880,2009,RI,Other Biomass,144600,Conventional
32881,2009,RI,Petroleum,17131,Conventional
32893,2009,SC,Coal,34477512,Conventional
32894,2009,SC,Hydroelectric Conventional,2332005,Green Energy
32895,2009,SC,Natural Gas,9780193,Conventional
32896,2009,SC,Nuclear,52149734,Green Energy
32898,2009,SC,Other Biomass,137254,Conventional
32899,2009,SC,Other Gases,0,Conventional
32900,2009,SC,Petroleum,523484,Conventional
32901,2009,SC,Pumped Storage,-976443,Green Energy
32902,2009,SC,Wood and Wood Derived Fuels,1610717,Conventional
32935,2009,SD,Coal,3217353,Conventional
32936,2009,SD,Hydroelectric Conventional,4432451,Green Energy
32937,2009,SD,Natural Gas,80334,Conventional
32939,2009,SD,Other Biomass,5775,Conventional
32940,2009,SD,Petroleum,8320,Conventional
32941,2009,SD,Wind,420981,Green Energy
32956,2009,TN,Coal,41633240,Conventional
32957,2009,TN,Hydroelectric Conventional,10211962,Green Energy
32958,2009,TN,Natural Gas,409321,Conventional
32959,2009,TN,Nuclear,26962001,Green Energy
32961,2009,TN,Other Biomass,36300,Conventional
32962,2009,TN,Other Gases,12010,Conventional
32963,2009,TN,Petroleum,186930,Conventional
32964,2009,TN,Pumped Storage,-649832,Green Energy
32965,2009,TN,Wind,51747,Green Energy
32966,2009,TN,Wood and Wood Derived Fuels,862421,Conventional
32991,2009,TX,Coal,139106597,Conventional
32992,2009,TX,Hydroelectric Conventional,1028657,Green Energy
32993,2009,TX,Natural Gas,189066483,Conventional
32994,2009,TX,Nuclear,41497617,Green Energy
32996,2009,TX,Other Biomass,429075,Conventional
32997,2009,TX,Other Gases,3649305,Conventional
32998,2009,TX,Petroleum,1404606,Conventional
32999,2009,TX,Wind,20026103,Green Energy
33000,2009,TX,Wood and Wood Derived Fuels,649298,Conventional
33106,2009,UT,Coal,35526126,Conventional
33107,2009,UT,Geothermal,279121,Green Energy
33108,2009,UT,Hydroelectric Conventional,835257,Green Energy
33109,2009,UT,Natural Gas,6444042,Conventional
33111,2009,UT,Other Biomass,47878,Conventional
33112,2009,UT,Other Gases,27933,Conventional
33113,2009,UT,Petroleum,36057,Conventional
33114,2009,UT,Wind,159537,Green Energy
33142,2009,VA,Coal,25599288,Conventional
33143,2009,VA,Hydroelectric Conventional,1478630,Green Energy
33144,2009,VA,Natural Gas,12201384,Conventional
33145,2009,VA,Nuclear,28212252,Green Energy
33147,2009,VA,Other Biomass,709203,Conventional
33148,2009,VA,Petroleum,1087660,Conventional
33149,2009,VA,Pumped Storage,-1334709,Green Energy
33150,2009,VA,Wood and Wood Derived Fuels,1708316,Conventional
33185,2009,VT,Hydroelectric Conventional,1485825,Green Energy
33186,2009,VT,Natural Gas,4431,Conventional
33187,2009,VT,Nuclear,5360608,Green Energy
33188,2009,VT,Other Biomass,24190,Conventional
33189,2009,VT,Petroleum,2439,Conventional
33190,2009,VT,Wind,11589,Green Energy
33191,2009,VT,Wood and Wood Derived Fuels,393266,Conventional
33207,2009,WA,Coal,7477773,Conventional
33208,2009,WA,Hydroelectric Conventional,72932704,Green Energy
33209,2009,WA,Natural Gas,11971141,Conventional
33210,2009,WA,Nuclear,6634014,Green Energy
33212,2009,WA,Other Biomass,167023,Conventional
33213,2009,WA,Other Gases,244888,Conventional
33214,2009,WA,Petroleum,53604,Conventional
33215,2009,WA,Pumped Storage,52383,Green Energy
33216,2009,WA,Solar Thermal and Photovoltaic,0,Green Energy
33217,2009,WA,Wind,3572486,Green Energy
33218,2009,WA,Wood and Wood Derived Fuels,1305162,Conventional
33254,2009,WI,Coal,37279995,Conventional
33255,2009,WI,Hydroelectric Conventional,1393988,Green Energy
33256,2009,WI,Natural Gas,5484140,Conventional
33257,2009,WI,Nuclear,12683151,Green Energy
33259,2009,WI,Other Biomass,519174,Conventional
33260,2009,WI,Petroleum,712451,Conventional
33261,2009,WI,Wind,1051965,Green Energy
33262,2009,WI,Wood and Wood Derived Fuels,769156,Conventional
33300,2009,WV,Coal,68079900,Conventional
33301,2009,WV,Hydroelectric Conventional,1645927,Green Energy
33302,2009,WV,Natural Gas,109435,Conventional
33304,2009,WV,Other Biomass,-149,Conventional
33305,2009,WV,Other Gases,35868,Conventional
33306,2009,WV,Petroleum,169318,Conventional
33307,2009,WV,Wind,742439,Green Energy
33308,2009,WV,Wood and Wood Derived Fuels,-689,Conventional
33333,2009,WY,Coal,41954266,Conventional
33334,2009,WY,Hydroelectric Conventional,966572,Green Energy
33335,2009,WY,Natural Gas,488014,Conventional
33337,2009,WY,Other Gases,284361,Conventional
33338,2009,WY,Petroleum,50181,Conventional
33339,2009,WY,Wind,2226205,Green Energy
33357,2010,AK,Coal,620443,Conventional
33358,2010,AK,Hydroelectric Conventional,1433141,Green Energy
33359,2010,AK,Natural Gas,3750024,Conventional
33361,2010,AK,Other Biomass,6304,Conventional
33362,2010,AK,Petroleum,937056,Conventional
33363,2010,AK,Wind,12607,Green Energy
33384,2010,AL,Coal,63050411,Conventional
33385,2010,AL,Hydroelectric Conventional,8704254,Green Energy
33386,2010,AL,Natural Gas,39235017,Conventional
33387,2010,AL,Nuclear,37940821,Green Energy
33389,2010,AL,Other Biomass,11533,Conventional
33390,2010,AL,Other Gases,276725,Conventional
33391,2010,AL,Petroleum,199854,Conventional
33392,2010,AL,Wood and Wood Derived Fuels,2365453,Conventional
33417,2010,AR,Coal,28152445,Conventional
33418,2010,AR,Hydroelectric Conventional,3658962,Green Energy
33419,2010,AR,Natural Gas,12469077,Conventional
33420,2010,AR,Nuclear,15022678,Green Energy
33422,2010,AR,Other Biomass,56959,Conventional
33423,2010,AR,Petroleum,45179,Conventional
33424,2010,AR,Pumped Storage,-521,Green Energy
33425,2010,AR,Wood and Wood Derived Fuels,1566984,Conventional
33454,2010,AZ,Coal,43643807,Conventional
33455,2010,AZ,Hydroelectric Conventional,6622160,Green Energy
33456,2010,AZ,Natural Gas,29675942,Conventional
33457,2010,AZ,Nuclear,31199935,Green Energy
33459,2010,AZ,Other Biomass,28411,Conventional
33460,2010,AZ,Petroleum,66434,Conventional
33461,2010,AZ,Pumped Storage,209030,Green Energy
33462,2010,AZ,Solar Thermal and Photovoltaic,15754,Green Energy
33463,2010,AZ,Wind,134916,Green Energy
33464,2010,AZ,Wood and Wood Derived Fuels,139826,Conventional
33491,2010,CA,Coal,2100221,Conventional
33492,2010,CA,Geothermal,12600098,Green Energy
33493,2010,CA,Hydroelectric Conventional,33430870,Green Energy
33494,2010,CA,Natural Gas,107522313,Conventional
33495,2010,CA,Nuclear,32200757,Green Energy
33497,2010,CA,Other Biomass,2450783,Conventional
33498,2010,CA,Other Gases,1694641,Conventional
33499,2010,CA,Petroleum,1059289,Conventional
33500,2010,CA,Pumped Storage,-171265,Green Energy
33501,2010,CA,Solar Thermal and Photovoltaic,769331,Green Energy
33502,2010,CA,Wind,6078632,Green Energy
33503,2010,CA,Wood and Wood Derived Fuels,3550877,Conventional
33551,2010,CO,Coal,34559290,Conventional
33552,2010,CO,Hydroelectric Conventional,1578264,Green Energy
33553,2010,CO,Natural Gas,11062275,Conventional
33555,2010,CO,Other Biomass,57979,Conventional
33556,2010,CO,Other Gases,0,Conventional
33557,2010,CO,Petroleum,17482,Conventional
33558,2010,CO,Pumped Storage,-120792,Green Energy
33559,2010,CO,Solar Thermal and Photovoltaic,42498,Green Energy
33560,2010,CO,Wind,3451851,Green Energy
33561,2010,CO,Wood and Wood Derived Fuels,2205,Conventional
33595,2010,CT,Coal,2604399,Conventional
33596,2010,CT,Hydroelectric Conventional,390667,Green Energy
33597,2010,CT,Natural Gas,11715672,Conventional
33598,2010,CT,Nuclear,16750304,Green Energy
33600,2010,CT,Other Biomass,739246,Conventional
33601,2010,CT,Other Gases,13936,Conventional
33602,2010,CT,Petroleum,408932,Conventional
33603,2010,CT,Pumped Storage,9492,Green Energy
33604,2010,CT,Wood and Wood Derived Fuels,414,Conventional
33632,2010,DC,Petroleum,199858,Conventional
33636,2010,DE,Coal,2568370,Conventional
33637,2010,DE,Natural Gas,2864983,Conventional
33639,2010,DE,Other Biomass,135641,Conventional
33640,2010,DE,Other Gases,0,Conventional
33641,2010,DE,Petroleum,56095,Conventional
33642,2010,DE,Wind,2556,Green Energy
33663,2010,FL,Coal,59897433,Conventional
33664,2010,FL,Hydroelectric Conventional,177474,Green Energy
33665,2010,FL,Natural Gas,128634251,Conventional
33666,2010,FL,Nuclear,23935922,Green Energy
33668,2010,FL,Other Biomass,2387416,Conventional
33669,2010,FL,Other Gases,8075,Conventional
33670,2010,FL,Petroleum,9122497,Conventional
33671,2010,FL,Solar Thermal and Photovoltaic,80440,Green Energy
33672,2010,FL,Wood and Wood Derived Fuels,2018868,Conventional
33710,2010,GA,Coal,73298042,Conventional
33711,2010,GA,Hydroelectric Conventional,3321702,Green Energy
33712,2010,GA,Natural Gas,23884457,Conventional
33713,2010,GA,Nuclear,33512033,Green Energy
33715,2010,GA,Other Biomass,127001,Conventional
33716,2010,GA,Petroleum,640563,Conventional
33717,2010,GA,Pumped Storage,-277954,Green Energy
33718,2010,GA,Wood and Wood Derived Fuels,3053562,Conventional
33750,2010,HI,Coal,1545513,Conventional
33751,2010,HI,Geothermal,200595,Green Energy
33752,2010,HI,Hydroelectric Conventional,70423,Green Energy
33754,2010,HI,Other Biomass,283474,Conventional
33755,2010,HI,Other Gases,21915,Conventional
33756,2010,HI,Petroleum,8087337,Conventional
33757,2010,HI,Solar Thermal and Photovoltaic,1770,Green Energy
33758,2010,HI,Wind,261120,Green Energy
33759,2010,HI,Wood and Wood Derived Fuels,9,Conventional
33788,2010,IA,Coal,41282937,Conventional
33789,2010,IA,Hydroelectric Conventional,948168,Green Energy
33790,2010,IA,Natural Gas,1312195,Conventional
33791,2010,IA,Nuclear,4450640,Green Energy
33792,2010,IA,Other Biomass,190146,Conventional
33793,2010,IA,Petroleum,154297,Conventional
33794,2010,IA,Wind,9170337,Green Energy
33820,2010,ID,Coal,88278,Conventional
33821,2010,ID,Geothermal,71841,Green Energy
33822,2010,ID,Hydroelectric Conventional,9154244,Green Energy
33823,2010,ID,Natural Gas,1689232,Conventional
33825,2010,ID,Other Biomass,23582,Conventional
33826,2010,ID,Petroleum,74,Conventional
33827,2010,ID,Wind,440746,Green Energy
33828,2010,ID,Wood and Wood Derived Fuels,477841,Conventional
33850,2010,IL,Coal,93611365,Conventional
33851,2010,IL,Hydroelectric Conventional,118543,Green Energy
33852,2010,IL,Natural Gas,5723733,Conventional
33853,2010,IL,Nuclear,96189587,Green Energy
33855,2010,IL,Other Biomass,670260,Conventional
33856,2010,IL,Other Gases,160645,Conventional
33857,2010,IL,Petroleum,109744,Conventional
33858,2010,IL,Solar Thermal and Photovoltaic,14145,Green Energy
33859,2010,IL,Wind,4453634,Green Energy
33860,2010,IL,Wood and Wood Derived Fuels,120,Conventional
33896,2010,IN,Coal,112327658,Conventional
33897,2010,IN,Hydroelectric Conventional,453712,Green Energy
33898,2010,IN,Natural Gas,6474986,Conventional
33900,2010,IN,Other Biomass,311623,Conventional
33901,2010,IN,Other Gases,2144140,Conventional
33902,2010,IN,Petroleum,154555,Conventional
33903,2010,IN,Wind,2934043,Green Energy
33934,2010,KS,Coal,32505053,Conventional
33935,2010,KS,Hydroelectric Conventional,13214,Green Energy
33936,2010,KS,Natural Gas,2287323,Conventional
33937,2010,KS,Nuclear,9555712,Green Energy
33938,2010,KS,Other Biomass,54286,Conventional
33939,2010,KS,Petroleum,103110,Conventional
33940,2010,KS,Wind,3405065,Green Energy
33955,2010,KY,Coal,91053858,Conventional
33956,2010,KY,Hydroelectric Conventional,2580246,Green Energy
33957,2010,KY,Natural Gas,1840708,Conventional
33959,2010,KY,Other Biomass,90803,Conventional
33960,2010,KY,Other Gases,2662,Conventional
33961,2010,KY,Petroleum,2284852,Conventional
33962,2010,KY,Wood and Wood Derived Fuels,349071,Conventional
33979,2010,LA,Coal,23923749,Conventional
33980,2010,LA,Hydroelectric Conventional,1108794,Green Energy
33981,2010,LA,Natural Gas,51344079,Conventional
33982,2010,LA,Nuclear,18639347,Green Energy
33984,2010,LA,Other Biomass,74367,Conventional
33985,2010,LA,Other Gases,1561160,Conventional
33986,2010,LA,Petroleum,3280844,Conventional
33987,2010,LA,Wood and Wood Derived Fuels,2393409,Conventional
34014,2010,MA,Coal,8305890,Conventional
34015,2010,MA,Hydroelectric Conventional,996339,Green Energy
34016,2010,MA,Natural Gas,25581752,Conventional
34017,2010,MA,Nuclear,5917813,Green Energy
34019,2010,MA,Other Biomass,1125326,Conventional
34020,2010,MA,Petroleum,295736,Conventional
34021,2010,MA,Pumped Storage,-337069,Green Energy
34022,2010,MA,Solar Thermal and Photovoltaic,928,Green Energy
34023,2010,MA,Wind,22068,Green Energy
34024,2010,MA,Wood and Wood Derived Fuels,125412,Conventional
34059,2010,MD,Coal,23668205,Conventional
34060,2010,MD,Hydroelectric Conventional,1667396,Green Energy
34061,2010,MD,Natural Gas,2896979,Conventional
34062,2010,MD,Nuclear,13993948,Green Energy
34064,2010,MD,Other Biomass,407403,Conventional
34065,2010,MD,Other Gases,214727,Conventional
34066,2010,MD,Petroleum,322438,Conventional
34067,2010,MD,Solar Thermal and Photovoltaic,80,Green Energy
34068,2010,MD,Wind,1494,Green Energy
34069,2010,MD,Wood and Wood Derived Fuels,164688,Conventional
34104,2010,ME,Coal,87193,Conventional
34105,2010,ME,Hydroelectric Conventional,3810381,Green Energy
34106,2010,ME,Natural Gas,8373606,Conventional
34108,2010,ME,Other Biomass,263508,Conventional
34109,2010,ME,Petroleum,272300,Conventional
34110,2010,ME,Wind,499198,Green Energy
34111,2010,ME,Wood and Wood Derived Fuels,3389577,Conventional
34143,2010,MI,Coal,65604374,Conventional
34144,2010,MI,Hydroelectric Conventional,1250553,Green Energy
34145,2010,MI,Natural Gas,12249262,Conventional
34146,2010,MI,Nuclear,29624580,Green Energy
34148,2010,MI,Other Biomass,802376,Conventional
34149,2010,MI,Other Gases,299005,Conventional
34150,2010,MI,Petroleum,382028,Conventional
34151,2010,MI,Pumped Storage,-1022559,Green Energy
34152,2010,MI,Wind,360340,Green Energy
34153,2010,MI,Wood and Wood Derived Fuels,1669736,Conventional
34199,2010,MN,Coal,28082550,Conventional
34200,2010,MN,Hydroelectric Conventional,840410,Green Energy
34201,2010,MN,Natural Gas,4340847,Conventional
34202,2010,MN,Nuclear,13478046,Green Energy
